title|link|summary|published|id
Thursday, February 23, 2023  (Special Session 1) - HR 23 PN 9, MOTION TO SUSPEND RULES|https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=14|99 YEAS *** 102 NAYS *** 2 LVE *** 0 N/V|Thu, 23 Feb 2023 19:24:20 GMT|14HR 23 PN 9, MOTION TO SUSPEND RULES20230223
Tuesday, February 21, 2023  (Special Session 1) - MASTER ROLL CALL|https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=1|201 YEAS *** 0 NAYS *** 2 LVE *** 0 N/V|Tue, 21 Feb 2023 17:36:24 GMT|1MASTER ROLL CALL20230221
Tuesday, February 21, 2023  (Special Session 1) - HR 17 PN 2, MOTION TO MOVE PREVIOUS QUESTION|https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=2|102 YEAS *** 99 NAYS *** 2 LVE *** 0 N/V|Tue, 21 Feb 2023 18:21:43 GMT|2HR 17 PN 2, MOTION TO MOVE PREVIOUS QUESTION20230221
Tuesday, February 21, 2023  (Special Session 1) - HR 17 PN 2|https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=3|102 YEAS *** 99 NAYS *** 2 LVE *** 0 N/V|Tue, 21 Feb 2023 18:23:20 GMT|3HR 17 PN 220230221
Tuesday, February 21, 2023  (Special Session 1) -  MOTION TO APPEAL RULING OF THE CHAIR|https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=4|102 YEAS *** 99 NAYS *** 2 LVE *** 0 N/V|Tue, 21 Feb 2023 18:32:46 GMT|4 MOTION TO APPEAL RULING OF THE CHAIR20230221
Tuesday, February 21, 2023  (Special Session 1) - HR 7 PN 3, MOTION TO POSTPONE|https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=5|99 YEAS *** 102 NAYS *** 2 LVE *** 0 N/V|Tue, 21 Feb 2023 19:19:16 GMT|5HR 7 PN 3, MOTION TO POSTPONE20230221
Tuesday, February 21, 2023  (Special Session 1) -  MOTION TO APPEAL RULING OF THE CHAIR|https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=6|102 YEAS *** 99 NAYS *** 2 LVE *** 0 N/V|Tue, 21 Feb 2023 19:28:54 GMT|6 MOTION TO APPEAL RULING OF THE CHAIR20230221
Tuesday, February 21, 2023  (Special Session 1) -  MOTION CALL OF THE HOUSE|https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=7|201 YEAS *** 0 NAYS *** 2 LVE *** 0 N/V|Tue, 21 Feb 2023 19:49:20 GMT|7 MOTION CALL OF THE HOUSE20230221
Tuesday, February 21, 2023  (Special Session 1) - HR 7 PN 3, MOTION TO MOVE PREVIOUS QUESTION|https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=8|102 YEAS *** 99 NAYS *** 2 LVE *** 0 N/V|Tue, 21 Feb 2023 19:52:54 GMT|8HR 7 PN 3, MOTION TO MOVE PREVIOUS QUESTION20230221
Tuesday, February 21, 2023  (Special Session 1) - HR 7 PN 3|https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=9|102 YEAS *** 99 NAYS *** 2 LVE *** 0 N/V|Tue, 21 Feb 2023 19:53:52 GMT|9HR 7 PN 320230221
Tuesday, February 21, 2023  (Special Session 1) -  MOTION TO ADJOURN SPECIAL SESSION|https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=1&rc_body=H&rc_nbr=10|99 YEAS *** 102 NAYS *** 2 LVE *** 0 N/V|Tue, 21 Feb 2023 19:57:39 GMT|10 MOTION TO ADJOURN SPECIAL SESSION20230221
Tuesday, January 03, 2023  -  MASTER ROLL CALL|https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=H&rc_nbr=1|200 YEAS *** 0 NAYS *** 0 LVE *** 0 N/V|Tue, 03 Jan 2023 17:14:29 GMT|1 MASTER ROLL CALL20230103
Tuesday, January 03, 2023  -  ADJOURNMENT RESOLUTION|https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=H&rc_nbr=2|100 YEAS *** 100 NAYS *** 0 LVE *** 0 N/V|Tue, 03 Jan 2023 20:48:13 GMT|2 ADJOURNMENT RESOLUTION20230103
Tuesday, January 03, 2023  -  MOT APPEAL RULING OF THE CHAIR|https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=H&rc_nbr=3|99 YEAS *** 101 NAYS *** 0 LVE *** 0 N/V|Tue, 03 Jan 2023 21:20:42 GMT|3 MOT APPEAL RULING OF THE CHAIR20230103
Tuesday, January 03, 2023  -  ELECT SPEAKER|https://www.legis.state.pa.us/cfdocs/legis/RC/Public/rc_view_action2.cfm?sess_yr=2023&sess_ind=0&rc_body=H&rc_nbr=4|115 YEAS *** 85 NAYS *** 0 LVE *** 0 N/V|Tue, 03 Jan 2023 21:26:37 GMT|4 ELECT SPEAKER20230103
